"Wishlist has been updated. But there are accrued some errors while updating some items.","欲しい物リストを更新しました。 ですがいくつかの商品を更新中にエラーが発生しました。"
"Wishlist is empty.","Wishlist is empty."
"Write a Review","Write a Review"
"Write a review","Write a review"
"Wrong Ipad background image orientation has been specified: ""%s"".","不正なiPad用背景画像の向きが指定されました: ""%s""."
"Wrong PayPal Mobile Express Checkout Token specified.","不正なPayPalモバイルエクスプレスチェックアウトトークンが指定されました。"
"Wrong device type.","不正なデバイスです。"
"Wrong email format","不正なメールアドレスです。"
"Wrong or expired Gift Card Code.","不正もしくは期限切れのギフトカードコードです。"
"Wrong theme format.","不正なテーマです。"
"YYYY","ＹＹＹＹ"
"Year","年"
"Yes","Yes"
"You are already logged in.","すでにログインしています。"
"You are not logged in","You are not logged in"
"You can watch statistics here.","状態はこちらでご覧いただけます。"
"You canceled your order. Touch ""Pay with PayPal"" to try again.","You canceled your order. Touch ""Pay with PayPal"" to try again."
"You have entered an incorrect decimal value in the custom amount field. Provide a valid value.","You have entered an incorrect decimal value in the custom amount field. Provide a valid value."
"You have placed no orders.","You have placed no orders."
"You have uncommitted actions. Commit?","You have uncommitted actions. Commit?"
"You may also like","You may also like"
"You must login first","You must login first"
"You must read and agree to the Terms and Conditions before placing your order.","You must read and agree to the Terms and Conditions before placing your order."
"You need to enable PayPal Express Checkout first from the Payment configuration before enabling PayPal MECL.","PayPal MECLを有効にする前に決済設定からPayPal エクスプレスチェックアウトを有効にする必要があります。"
"You will receive an order confirmation email with details of your order and a link to track its progress.","注文の確認メールをお送りしました。メールには注文状況を確認するURLがあります。"
"Your current balance is:","Your current balance is:"
"Your order # is: %s. ","あなたのご注文番号は %s です。"
"Your order cannot be completed at this time as there is no payment methods available for it.","Your order cannot be completed at this time as there is no payment methods available for it."
"Your order failed. Touch ""Pay with PayPal"" to try again.","Your order failed. Touch ""Pay with PayPal"" to try again."
"Your review has been accepted for moderation.","あなたのレビューは受付済みで、承認待ちです。"
"Your tweet has been sent. Thanks for sharing this product on Twitter","Your tweet has been sent. Thanks for sharing this product on Twitter"
"Zip/Postal Code","郵便番号"
"\'%s\' exceeds the allowed file size: %d (bytes)","\'%s\' exceeds the allowed file size: %d (bytes)"
"\'%s\' height exceeds allowed value of %d px","\'%s\' height exceeds allowed value of %d px"
"\'%s\' is not a valid file extension. Allowed extensions: %s","\'%s\' is not a valid file extension. Allowed extensions: %s"
"\'%s\' width exceeds allowed value of %d px","\'%s\' width exceeds allowed value of %d px"
"and","と"
"as Guest","as Guest"
"each","個別に"
"field is required","field is required"
"iPad","iPad"
"iPhone","iPhone"
"image_id is required","image_id is required"
"not set","not set"
"required","required"
"save","保存"
"ver. %s","ver. %s"
